danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
0.646,0.731,0,-6.019,0,0.03,0.431,1.08e-05,0.117,0.644,108.977,audio_features,1TUPPBy4OWSY223ldzGORv,spotify:track:1TUPPBy4OWSY223ldzGORv,https://api.spotify.com/v1/tracks/1TUPPBy4OWSY223ldzGORv,https://api.spotify.com/v1/audio-analysis/1TUPPBy4OWSY223ldzGORv,207383,4,rock
0.53,0.686,4,-14.377,1,0.0441,0.000487,0.000618,0.449,0.623,139.08,audio_features,1TYIwrVEhPuRYwSKYfJYbN,spotify:track:1TYIwrVEhPuRYwSKYfJYbN,https://api.spotify.com/v1/tracks/1TYIwrVEhPuRYwSKYfJYbN,https://api.spotify.com/v1/audio-analysis/1TYIwrVEhPuRYwSKYfJYbN,220640,4,rock
0.7,0.611,2,-8.396,1,0.0317,0.0241,0.0,0.505,0.727,113.927,audio_features,1Uqhs2YD4ghyiI73wDX5eb,spotify:track:1Uqhs2YD4ghyiI73wDX5eb,https://api.spotify.com/v1/tracks/1Uqhs2YD4ghyiI73wDX5eb,https://api.spotify.com/v1/audio-analysis/1Uqhs2YD4ghyiI73wDX5eb,261579,4,rock
0.623,0.908,0,-4.111,1,0.0317,0.0059,0.0,0.0879,0.745,129.028,audio_features,1W0DtbgeAM61FfLnyHjrbQ,spotify:track:1W0DtbgeAM61FfLnyHjrbQ,https://api.spotify.com/v1/tracks/1W0DtbgeAM61FfLnyHjrbQ,https://api.spotify.com/v1/audio-analysis/1W0DtbgeAM61FfLnyHjrbQ,177299,4,rock
0.533,0.676,10,-6.174,1,0.0276,0.00736,1.03e-05,0.115,0.527,149.958,audio_features,1WvCoDVyaJECwiYPa517fH,spotify:track:1WvCoDVyaJECwiYPa517fH,https://api.spotify.com/v1/tracks/1WvCoDVyaJECwiYPa517fH,https://api.spotify.com/v1/audio-analysis/1WvCoDVyaJECwiYPa517fH,216017,4,rock
0.686,0.607,7,-8.964,1,0.0368,0.000194,0.0,0.0621,0.436,123.258,audio_features,1XFjh9dU020bEzMCWEhor2,spotify:track:1XFjh9dU020bEzMCWEhor2,https://api.spotify.com/v1/tracks/1XFjh9dU020bEzMCWEhor2,https://api.spotify.com/v1/audio-analysis/1XFjh9dU020bEzMCWEhor2,255512,4,rock
0.614,0.672,7,-8.095,1,0.0291,0.0287,0.00526,0.253,0.579,144.948,audio_features,1XK84pQhL5ohZdSRabQshw,spotify:track:1XK84pQhL5ohZdSRabQshw,https://api.spotify.com/v1/tracks/1XK84pQhL5ohZdSRabQshw,https://api.spotify.com/v1/audio-analysis/1XK84pQhL5ohZdSRabQshw,244181,4,rock
0.567,0.618,9,-7.673,1,0.0532,0.159,0.000559,0.188,0.389,115.932,audio_features,1Xs5ZqIaPMzr4FUG1STTN0,spotify:track:1Xs5ZqIaPMzr4FUG1STTN0,https://api.spotify.com/v1/tracks/1Xs5ZqIaPMzr4FUG1STTN0,https://api.spotify.com/v1/audio-analysis/1Xs5ZqIaPMzr4FUG1STTN0,220880,4,rock
0.267,0.944,0,-6.368,1,0.043,0.013,0.751,0.619,0.409,89.899,audio_features,1Y6QqXfXqCL14eVMbhnGqL,spotify:track:1Y6QqXfXqCL14eVMbhnGqL,https://api.spotify.com/v1/tracks/1Y6QqXfXqCL14eVMbhnGqL,https://api.spotify.com/v1/audio-analysis/1Y6QqXfXqCL14eVMbhnGqL,214000,4,rock
0.529,0.632,7,-6.243,1,0.0325,0.447,0.0,0.0996,0.413,80.015,audio_features,1aG2YL1eOMjXnfYsHp8vFR,spotify:track:1aG2YL1eOMjXnfYsHp8vFR,https://api.spotify.com/v1/tracks/1aG2YL1eOMjXnfYsHp8vFR,https://api.spotify.com/v1/audio-analysis/1aG2YL1eOMjXnfYsHp8vFR,217755,4,rock
0.808,0.564,9,-6.343,1,0.0511,0.335,7.25e-05,0.091,0.63,97.961,audio_features,1blsSUa69iQ1V9cqeTu96w,spotify:track:1blsSUa69iQ1V9cqeTu96w,https://api.spotify.com/v1/tracks/1blsSUa69iQ1V9cqeTu96w,https://api.spotify.com/v1/audio-analysis/1blsSUa69iQ1V9cqeTu96w,235076,4,rock
0.737,0.611,7,-5.286,1,0.0287,0.00651,0.00117,0.104,0.889,122.014,audio_features,1dE5l7Q16f28W9508lPYCt,spotify:track:1dE5l7Q16f28W9508lPYCt,https://api.spotify.com/v1/tracks/1dE5l7Q16f28W9508lPYCt,https://api.spotify.com/v1/audio-analysis/1dE5l7Q16f28W9508lPYCt,232922,4,rock
0.474,0.643,1,-6.879,1,0.0259,0.0459,1.07e-05,0.0955,0.268,79.461,audio_features,1edCFSAq1uhb8WOBvSvVJr,spotify:track:1edCFSAq1uhb8WOBvSvVJr,https://api.spotify.com/v1/tracks/1edCFSAq1uhb8WOBvSvVJr,https://api.spotify.com/v1/audio-analysis/1edCFSAq1uhb8WOBvSvVJr,285933,4,rock
0.361,0.728,6,-8.519,1,0.0368,0.000291,0.000112,0.0701,0.155,105.768,audio_features,1f5s5i721OcbLH8XdSac14,spotify:track:1f5s5i721OcbLH8XdSac14,https://api.spotify.com/v1/tracks/1f5s5i721OcbLH8XdSac14,https://api.spotify.com/v1/audio-analysis/1f5s5i721OcbLH8XdSac14,318000,4,rock
0.597,0.96,11,-3.989,1,0.042,0.169,2.89e-05,0.105,0.937,163.017,audio_features,1fxHrfTa9EKibYQ0tuamQF,spotify:track:1fxHrfTa9EKibYQ0tuamQF,https://api.spotify.com/v1/tracks/1fxHrfTa9EKibYQ0tuamQF,https://api.spotify.com/v1/audio-analysis/1fxHrfTa9EKibYQ0tuamQF,149467,4,rock
0.579,0.824,6,-8.71,0,0.03,0.00206,0.00903,0.059,0.635,123.331,audio_features,1hKdDCpiI9mqz1jVHRKG0E,spotify:track:1hKdDCpiI9mqz1jVHRKG0E,https://api.spotify.com/v1/tracks/1hKdDCpiI9mqz1jVHRKG0E,https://api.spotify.com/v1/audio-analysis/1hKdDCpiI9mqz1jVHRKG0E,331573,4,rock
0.473,0.454,8,-11.115,1,0.0316,0.226,1.77e-06,0.0776,0.462,75.788,audio_features,1i8TVeZA6ZiSyrdLKQ4DEd,spotify:track:1i8TVeZA6ZiSyrdLKQ4DEd,https://api.spotify.com/v1/tracks/1i8TVeZA6ZiSyrdLKQ4DEd,https://api.spotify.com/v1/audio-analysis/1i8TVeZA6ZiSyrdLKQ4DEd,241000,4,rock
0.45,0.904,6,-7.736,1,0.046,0.0872,0.108,0.0997,0.689,125.072,audio_features,1kDYCn9VIDmOIbLZ2Xc7OO,spotify:track:1kDYCn9VIDmOIbLZ2Xc7OO,https://api.spotify.com/v1/tracks/1kDYCn9VIDmOIbLZ2Xc7OO,https://api.spotify.com/v1/audio-analysis/1kDYCn9VIDmOIbLZ2Xc7OO,356400,4,rock
0.521,0.494,2,-9.82,1,0.0275,0.148,0.00121,0.113,0.47,77.305,audio_features,1kXPcN9OPdz7kPxc8HjFsY,spotify:track:1kXPcN9OPdz7kPxc8HjFsY,https://api.spotify.com/v1/tracks/1kXPcN9OPdz7kPxc8HjFsY,https://api.spotify.com/v1/audio-analysis/1kXPcN9OPdz7kPxc8HjFsY,217455,4,rock
0.45,0.645,4,-6.171,0,0.0371,0.144,0.00935,0.13,0.593,98.174,audio_features,1kcalxcsajKfSTXAfw8mov,spotify:track:1kcalxcsajKfSTXAfw8mov,https://api.spotify.com/v1/tracks/1kcalxcsajKfSTXAfw8mov,https://api.spotify.com/v1/audio-analysis/1kcalxcsajKfSTXAfw8mov,201363,4,rock
0.513,0.874,4,-5.257,0,0.12,0.00131,0.0346,0.138,0.455,125.954,audio_features,1lkTJEeTlkUdFxGOxoTx7F,spotify:track:1lkTJEeTlkUdFxGOxoTx7F,https://api.spotify.com/v1/tracks/1lkTJEeTlkUdFxGOxoTx7F,https://api.spotify.com/v1/audio-analysis/1lkTJEeTlkUdFxGOxoTx7F,262000,4,rock
0.509,0.827,0,-7.715,1,0.079,0.0409,0.0,0.12,0.743,135.601,audio_features,1lqMLr9Wj7SM2F9AikGcxN,spotify:track:1lqMLr9Wj7SM2F9AikGcxN,https://api.spotify.com/v1/tracks/1lqMLr9Wj7SM2F9AikGcxN,https://api.spotify.com/v1/audio-analysis/1lqMLr9Wj7SM2F9AikGcxN,512733,4,rock
0.536,0.4,9,-7.717,0,0.0263,0.666,0.000906,0.0841,0.146,90.32,audio_features,1med9ijNdCwxnyS8vBpfhR,spotify:track:1med9ijNdCwxnyS8vBpfhR,https://api.spotify.com/v1/tracks/1med9ijNdCwxnyS8vBpfhR,https://api.spotify.com/v1/audio-analysis/1med9ijNdCwxnyS8vBpfhR,218533,4,rock
0.36,0.932,2,-7.726,1,0.0565,0.000343,0.0314,0.111,0.805,185.926,audio_features,1os9lKQD0M56nlIiXbWpE5,spotify:track:1os9lKQD0M56nlIiXbWpE5,https://api.spotify.com/v1/tracks/1os9lKQD0M56nlIiXbWpE5,https://api.spotify.com/v1/audio-analysis/1os9lKQD0M56nlIiXbWpE5,203933,4,rock
0.527,0.807,9,-7.984,1,0.0427,0.0646,0.0,0.194,0.73,80.033,audio_features,1r9dE30bwsDu3epRZ6kTQN,spotify:track:1r9dE30bwsDu3epRZ6kTQN,https://api.spotify.com/v1/tracks/1r9dE30bwsDu3epRZ6kTQN,https://api.spotify.com/v1/audio-analysis/1r9dE30bwsDu3epRZ6kTQN,233438,4,rock
0.557,0.641,11,-7.614,1,0.0324,0.00733,0.00964,0.113,0.425,111.962,audio_features,1rNyaI4WQlNHb4P2p3YIwg,spotify:track:1rNyaI4WQlNHb4P2p3YIwg,https://api.spotify.com/v1/tracks/1rNyaI4WQlNHb4P2p3YIwg,https://api.spotify.com/v1/audio-analysis/1rNyaI4WQlNHb4P2p3YIwg,237857,4,rock
0.42,0.93,2,-5.583,0,0.0638,0.0189,0.00675,0.264,0.344,99.641,audio_features,1s4Ie0cT6P73SRSfh3oyGW,spotify:track:1s4Ie0cT6P73SRSfh3oyGW,https://api.spotify.com/v1/tracks/1s4Ie0cT6P73SRSfh3oyGW,https://api.spotify.com/v1/audio-analysis/1s4Ie0cT6P73SRSfh3oyGW,291373,4,rock
0.71,0.436,0,-12.532,1,0.0299,0.0282,0.00298,0.583,0.727,104.136,audio_features,1sFwkwBRBWtRk3ZxiWcVQE,spotify:track:1sFwkwBRBWtRk3ZxiWcVQE,https://api.spotify.com/v1/tracks/1sFwkwBRBWtRk3ZxiWcVQE,https://api.spotify.com/v1/audio-analysis/1sFwkwBRBWtRk3ZxiWcVQE,230867,4,rock
0.277,0.644,6,-10.085,1,0.0338,3.38e-05,0.776,0.208,0.177,148.868,audio_features,1ulWieXWAXHtK0qtMwN4DG,spotify:track:1ulWieXWAXHtK0qtMwN4DG,https://api.spotify.com/v1/tracks/1ulWieXWAXHtK0qtMwN4DG,https://api.spotify.com/v1/audio-analysis/1ulWieXWAXHtK0qtMwN4DG,254707,4,rock
0.34,0.98,10,-4.553,1,0.0756,0.000526,3.66e-05,0.329,0.889,169.224,audio_features,1upgfOr6aFDog7ZmqChdrf,spotify:track:1upgfOr6aFDog7ZmqChdrf,https://api.spotify.com/v1/tracks/1upgfOr6aFDog7ZmqChdrf,https://api.spotify.com/v1/audio-analysis/1upgfOr6aFDog7ZmqChdrf,143933,4,rock
0.514,0.706,4,-7.8,0,0.0328,0.398,0.0496,0.117,0.225,83.964,audio_features,1wkoUfVkyqldOTu9t27gaf,spotify:track:1wkoUfVkyqldOTu9t27gaf,https://api.spotify.com/v1/tracks/1wkoUfVkyqldOTu9t27gaf,https://api.spotify.com/v1/audio-analysis/1wkoUfVkyqldOTu9t27gaf,238722,4,rock
0.561,0.825,0,-5.396,1,0.0431,0.0169,0.0,0.103,0.399,131.945,audio_features,1xG5hD73v9HweKv3GadkWi,spotify:track:1xG5hD73v9HweKv3GadkWi,https://api.spotify.com/v1/tracks/1xG5hD73v9HweKv3GadkWi,https://api.spotify.com/v1/audio-analysis/1xG5hD73v9HweKv3GadkWi,201136,4,rock
0.621,0.474,0,-12.238,1,0.041,0.244,0.00948,0.166,0.306,94.036,audio_features,1yjq6IfLqwnoBRputaLwFg,spotify:track:1yjq6IfLqwnoBRputaLwFg,https://api.spotify.com/v1/tracks/1yjq6IfLqwnoBRputaLwFg,https://api.spotify.com/v1/audio-analysis/1yjq6IfLqwnoBRputaLwFg,222128,4,rock
0.39,0.293,0,-14.274,0,0.0537,0.16,0.0,0.202,0.203,143.956,audio_features,1yslmgUcM2AOkOPS4sl3QV,spotify:track:1yslmgUcM2AOkOPS4sl3QV,https://api.spotify.com/v1/tracks/1yslmgUcM2AOkOPS4sl3QV,https://api.spotify.com/v1/audio-analysis/1yslmgUcM2AOkOPS4sl3QV,355107,4,rock
0.552,0.895,9,-3.072,1,0.0333,0.0221,0.0,0.312,0.9,139.974,audio_features,1zAaj9sZsg6YYbEOe5oYdc,spotify:track:1zAaj9sZsg6YYbEOe5oYdc,https://api.spotify.com/v1/tracks/1zAaj9sZsg6YYbEOe5oYdc,https://api.spotify.com/v1/audio-analysis/1zAaj9sZsg6YYbEOe5oYdc,201643,4,rock
0.545,0.738,2,-7.324,1,0.0347,0.00537,0.0,0.0868,0.32,143.967,audio_features,1zMtGfhWfThYjxFGzOoQAj,spotify:track:1zMtGfhWfThYjxFGzOoQAj,https://api.spotify.com/v1/tracks/1zMtGfhWfThYjxFGzOoQAj,https://api.spotify.com/v1/audio-analysis/1zMtGfhWfThYjxFGzOoQAj,201730,4,rock
0.663,0.719,2,-8.785,1,0.0565,0.144,1.4e-06,0.171,0.538,113.457,audio_features,215FhW3fQM0Stny1JwlNp5,spotify:track:215FhW3fQM0Stny1JwlNp5,https://api.spotify.com/v1/tracks/215FhW3fQM0Stny1JwlNp5,https://api.spotify.com/v1/audio-analysis/215FhW3fQM0Stny1JwlNp5,245454,4,rock
0.573,0.848,4,-6.311,1,0.0509,0.0013,2.24e-05,0.138,0.635,128.496,audio_features,21GMKKJ7cnw6uystxDoseU,spotify:track:21GMKKJ7cnw6uystxDoseU,https://api.spotify.com/v1/tracks/21GMKKJ7cnw6uystxDoseU,https://api.spotify.com/v1/audio-analysis/21GMKKJ7cnw6uystxDoseU,236360,4,rock
0.456,0.704,4,-7.72,1,0.0316,0.0495,0.229,0.188,0.38,150.036,audio_features,21LcNn2eCUnIZOUtwAcrpZ,spotify:track:21LcNn2eCUnIZOUtwAcrpZ,https://api.spotify.com/v1/tracks/21LcNn2eCUnIZOUtwAcrpZ,https://api.spotify.com/v1/audio-analysis/21LcNn2eCUnIZOUtwAcrpZ,211367,4,rock
0.559,0.845,2,-5.406,1,0.0657,0.00156,3.94e-06,0.259,0.769,159.83,audio_features,22D44dFBBNhEEjNGIpWBTZ,spotify:track:22D44dFBBNhEEjNGIpWBTZ,https://api.spotify.com/v1/tracks/22D44dFBBNhEEjNGIpWBTZ,https://api.spotify.com/v1/audio-analysis/22D44dFBBNhEEjNGIpWBTZ,195893,4,rock
0.419,0.874,2,-3.317,1,0.0955,0.00221,0.0,0.534,0.244,89.984,audio_features,23PhXFqvfS6QH1sfHOFZPo,spotify:track:23PhXFqvfS6QH1sfHOFZPo,https://api.spotify.com/v1/tracks/23PhXFqvfS6QH1sfHOFZPo,https://api.spotify.com/v1/audio-analysis/23PhXFqvfS6QH1sfHOFZPo,266658,4,rock
0.193,0.68,8,-8.471,1,0.053,0.425,0.48,0.109,0.521,81.346,audio_features,24GaspdcJWLts2R1wurDfW,spotify:track:24GaspdcJWLts2R1wurDfW,https://api.spotify.com/v1/tracks/24GaspdcJWLts2R1wurDfW,https://api.spotify.com/v1/audio-analysis/24GaspdcJWLts2R1wurDfW,102133,4,rock
0.38,0.76,9,-10.961,1,0.0378,0.00298,0.0294,0.104,0.491,99.437,audio_features,24NwBd5vZ2CK8VOQVnqdxr,spotify:track:24NwBd5vZ2CK8VOQVnqdxr,https://api.spotify.com/v1/tracks/24NwBd5vZ2CK8VOQVnqdxr,https://api.spotify.com/v1/audio-analysis/24NwBd5vZ2CK8VOQVnqdxr,274133,4,rock
0.536,0.964,7,-4.421,1,0.0987,0.000145,0.000286,0.185,0.55,129.986,audio_features,24TqSKLH2BiN8LIysVl5NU,spotify:track:24TqSKLH2BiN8LIysVl5NU,https://api.spotify.com/v1/tracks/24TqSKLH2BiN8LIysVl5NU,https://api.spotify.com/v1/audio-analysis/24TqSKLH2BiN8LIysVl5NU,158095,4,rock
0.731,0.921,5,-5.69,1,0.05,0.0543,0.0,0.183,0.961,130.19,audio_features,26VzOzsJvbFwSwwRFsIWDc,spotify:track:26VzOzsJvbFwSwwRFsIWDc,https://api.spotify.com/v1/tracks/26VzOzsJvbFwSwwRFsIWDc,https://api.spotify.com/v1/audio-analysis/26VzOzsJvbFwSwwRFsIWDc,291733,4,rock
0.336,0.366,0,-13.484,1,0.0292,0.62,0.0,0.344,0.48,178.122,audio_features,27Fnx28gzhfHybaVvE2ZY4,spotify:track:27Fnx28gzhfHybaVvE2ZY4,https://api.spotify.com/v1/tracks/27Fnx28gzhfHybaVvE2ZY4,https://api.spotify.com/v1/audio-analysis/27Fnx28gzhfHybaVvE2ZY4,338733,3,rock
0.66,0.579,8,-8.833,0,0.0501,0.205,0.0,0.0745,0.754,98.044,audio_features,27bmsyH4fHSaz7QuBABJHD,spotify:track:27bmsyH4fHSaz7QuBABJHD,https://api.spotify.com/v1/tracks/27bmsyH4fHSaz7QuBABJHD,https://api.spotify.com/v1/audio-analysis/27bmsyH4fHSaz7QuBABJHD,213674,4,rock
0.651,0.627,2,-5.758,0,0.106,0.0497,2.97e-05,0.0989,0.52,64.96,audio_features,27pKk8jhBwIzeb0A7Kkn9T,spotify:track:27pKk8jhBwIzeb0A7Kkn9T,https://api.spotify.com/v1/tracks/27pKk8jhBwIzeb0A7Kkn9T,https://api.spotify.com/v1/audio-analysis/27pKk8jhBwIzeb0A7Kkn9T,255000,4,rock
0.693,0.626,8,-7.936,1,0.05,0.188,0.000391,0.121,0.328,100.003,audio_features,28OQNpqHDQQ6Jk6mjBG1yx,spotify:track:28OQNpqHDQQ6Jk6mjBG1yx,https://api.spotify.com/v1/tracks/28OQNpqHDQQ6Jk6mjBG1yx,https://api.spotify.com/v1/audio-analysis/28OQNpqHDQQ6Jk6mjBG1yx,144000,4,rock
0.518,0.631,10,-9.467,0,0.0732,0.576,1.19e-05,0.108,0.877,164.232,audio_features,29oXYwWAZuk8ka9KK46Fav,spotify:track:29oXYwWAZuk8ka9KK46Fav,https://api.spotify.com/v1/tracks/29oXYwWAZuk8ka9KK46Fav,https://api.spotify.com/v1/audio-analysis/29oXYwWAZuk8ka9KK46Fav,246440,4,rock
0.256,0.416,6,-11.977,1,0.0348,0.000763,0.349,0.303,0.479,172.014,audio_features,2BmCkduIQJCoXSR9IdEm8p,spotify:track:2BmCkduIQJCoXSR9IdEm8p,https://api.spotify.com/v1/tracks/2BmCkduIQJCoXSR9IdEm8p,https://api.spotify.com/v1/audio-analysis/2BmCkduIQJCoXSR9IdEm8p,320667,3,rock
0.473,0.896,2,-4.191,1,0.0721,0.00155,0.000788,0.413,0.469,137.011,audio_features,2DFzcTAWFteOREP7AcKz7x,spotify:track:2DFzcTAWFteOREP7AcKz7x,https://api.spotify.com/v1/tracks/2DFzcTAWFteOREP7AcKz7x,https://api.spotify.com/v1/audio-analysis/2DFzcTAWFteOREP7AcKz7x,121460,4,rock
0.616,0.646,9,-8.141,1,0.0328,0.714,0.0,0.119,0.94,127.295,audio_features,2DGXmZPZ07HnWkFj3AayR0,spotify:track:2DGXmZPZ07HnWkFj3AayR0,https://api.spotify.com/v1/tracks/2DGXmZPZ07HnWkFj3AayR0,https://api.spotify.com/v1/audio-analysis/2DGXmZPZ07HnWkFj3AayR0,176373,4,rock
0.268,0.794,0,-11.034,1,0.0341,2.85e-05,0.075,0.229,0.903,182.921,audio_features,2Ekzm3AGOE0u3uXy6rhAZY,spotify:track:2Ekzm3AGOE0u3uXy6rhAZY,https://api.spotify.com/v1/tracks/2Ekzm3AGOE0u3uXy6rhAZY,https://api.spotify.com/v1/audio-analysis/2Ekzm3AGOE0u3uXy6rhAZY,246373,3,rock
0.717,0.588,2,-13.953,1,0.0535,0.331,0.0,0.102,0.852,131.537,audio_features,2F1fnE1a8zQCogM6jJifHH,spotify:track:2F1fnE1a8zQCogM6jJifHH,https://api.spotify.com/v1/tracks/2F1fnE1a8zQCogM6jJifHH,https://api.spotify.com/v1/audio-analysis/2F1fnE1a8zQCogM6jJifHH,194267,4,rock
0.514,0.884,7,-3.765,1,0.151,0.0943,1.52e-06,0.0654,0.898,158.262,audio_features,2FSDgZ3Ysl0a8x8luagG7G,spotify:track:2FSDgZ3Ysl0a8x8luagG7G,https://api.spotify.com/v1/tracks/2FSDgZ3Ysl0a8x8luagG7G,https://api.spotify.com/v1/audio-analysis/2FSDgZ3Ysl0a8x8luagG7G,197800,4,rock
0.145,0.961,2,-5.966,0,0.207,0.00454,0.0392,0.969,0.141,94.898,audio_features,2FUJZ1HMAvXgGkEiqd9qa5,spotify:track:2FUJZ1HMAvXgGkEiqd9qa5,https://api.spotify.com/v1/tracks/2FUJZ1HMAvXgGkEiqd9qa5,https://api.spotify.com/v1/audio-analysis/2FUJZ1HMAvXgGkEiqd9qa5,470293,4,rock
0.607,0.962,1,-3.072,1,0.0575,0.00124,5.26e-06,0.139,0.795,120.055,audio_features,2G2WsFEP8lqYr8vg1mPtyI,spotify:track:2G2WsFEP8lqYr8vg1mPtyI,https://api.spotify.com/v1/tracks/2G2WsFEP8lqYr8vg1mPtyI,https://api.spotify.com/v1/audio-analysis/2G2WsFEP8lqYr8vg1mPtyI,181271,4,rock
0.338,0.785,0,-5.618,1,0.0402,0.313,0.0,0.207,0.435,184.508,audio_features,2Gk7xZIRPPihaTGWjM5oTJ,spotify:track:2Gk7xZIRPPihaTGWjM5oTJ,https://api.spotify.com/v1/tracks/2Gk7xZIRPPihaTGWjM5oTJ,https://api.spotify.com/v1/audio-analysis/2Gk7xZIRPPihaTGWjM5oTJ,245247,4,rock
0.701,0.452,7,-12.252,0,0.0842,0.593,0.0,0.506,0.735,91.33,audio_features,2H5BRl8I6IveJ6BgC7FpqQ,spotify:track:2H5BRl8I6IveJ6BgC7FpqQ,https://api.spotify.com/v1/tracks/2H5BRl8I6IveJ6BgC7FpqQ,https://api.spotify.com/v1/audio-analysis/2H5BRl8I6IveJ6BgC7FpqQ,218333,4,rock
0.595,0.732,9,-6.983,1,0.0278,0.00816,0.00913,0.0879,0.686,89.999,audio_features,2Ix5ordj9fc9QSurgrfZOu,spotify:track:2Ix5ordj9fc9QSurgrfZOu,https://api.spotify.com/v1/tracks/2Ix5ordj9fc9QSurgrfZOu,https://api.spotify.com/v1/audio-analysis/2Ix5ordj9fc9QSurgrfZOu,193305,4,rock
0.221,0.956,0,-4.641,1,0.0876,0.0103,0.000523,0.195,0.432,173.254,audio_features,2JS1iE5A5RHvUPH5Zl9jlF,spotify:track:2JS1iE5A5RHvUPH5Zl9jlF,https://api.spotify.com/v1/tracks/2JS1iE5A5RHvUPH5Zl9jlF,https://api.spotify.com/v1/audio-analysis/2JS1iE5A5RHvUPH5Zl9jlF,233960,4,rock
0.652,0.81,4,-4.05,1,0.285,0.00689,0.0,0.106,0.541,76.026,audio_features,2MaLYAd1Uy8284d47Aj6cz,spotify:track:2MaLYAd1Uy8284d47Aj6cz,https://api.spotify.com/v1/tracks/2MaLYAd1Uy8284d47Aj6cz,https://api.spotify.com/v1/audio-analysis/2MaLYAd1Uy8284d47Aj6cz,173684,4,rock
0.454,0.938,1,-4.802,1,0.122,0.00126,0.00213,0.0854,0.353,140.063,audio_features,2PCLWDmtdR5XrLfFvc8HEf,spotify:track:2PCLWDmtdR5XrLfFvc8HEf,https://api.spotify.com/v1/tracks/2PCLWDmtdR5XrLfFvc8HEf,https://api.spotify.com/v1/audio-analysis/2PCLWDmtdR5XrLfFvc8HEf,212786,4,rock
0.547,0.822,0,-7.201,1,0.0292,0.0745,0.00943,0.0645,0.774,130.138,audio_features,2PfBSkCKZDXMsJogMT0wML,spotify:track:2PfBSkCKZDXMsJogMT0wML,https://api.spotify.com/v1/tracks/2PfBSkCKZDXMsJogMT0wML,https://api.spotify.com/v1/audio-analysis/2PfBSkCKZDXMsJogMT0wML,239560,4,rock
0.6,0.574,10,-13.164,1,0.0395,0.00874,7.41e-06,0.117,0.559,122.141,audio_features,2QdwRCh3UBd9v7eGlV1k2N,spotify:track:2QdwRCh3UBd9v7eGlV1k2N,https://api.spotify.com/v1/tracks/2QdwRCh3UBd9v7eGlV1k2N,https://api.spotify.com/v1/audio-analysis/2QdwRCh3UBd9v7eGlV1k2N,277293,4,rock
0.455,0.898,1,-5.796,1,0.0482,4.43e-05,0.139,0.135,0.709,180.11,audio_features,2RJhl1DeqFFwHhyHVcoArh,spotify:track:2RJhl1DeqFFwHhyHVcoArh,https://api.spotify.com/v1/tracks/2RJhl1DeqFFwHhyHVcoArh,https://api.spotify.com/v1/audio-analysis/2RJhl1DeqFFwHhyHVcoArh,201056,4,rock
0.572,0.798,11,-10.162,0,0.0421,0.00888,9.96e-06,0.126,0.678,142.509,audio_features,2Szj4Yd7I883HTAZGKS0FU,spotify:track:2Szj4Yd7I883HTAZGKS0FU,https://api.spotify.com/v1/tracks/2Szj4Yd7I883HTAZGKS0FU,https://api.spotify.com/v1/audio-analysis/2Szj4Yd7I883HTAZGKS0FU,266773,4,rock
0.423,0.954,7,-3.157,0,0.047,0.0021,0.0,0.177,0.5,144.553,audio_features,2TAQ9YGehOKWDqDak5DuXc,spotify:track:2TAQ9YGehOKWDqDak5DuXc,https://api.spotify.com/v1/tracks/2TAQ9YGehOKWDqDak5DuXc,https://api.spotify.com/v1/audio-analysis/2TAQ9YGehOKWDqDak5DuXc,310347,4,rock
0.459,0.938,7,-1.998,1,0.0778,0.00538,0.0,0.107,0.513,83.962,audio_features,2VYz9OtMHyQOB3mpF6y9oD,spotify:track:2VYz9OtMHyQOB3mpF6y9oD,https://api.spotify.com/v1/tracks/2VYz9OtMHyQOB3mpF6y9oD,https://api.spotify.com/v1/audio-analysis/2VYz9OtMHyQOB3mpF6y9oD,166647,4,rock
0.592,0.549,8,-8.9,0,0.0315,0.0447,1.23e-05,0.358,0.632,182.012,audio_features,2WMrrKnixEiXJJGz9XLrLy,spotify:track:2WMrrKnixEiXJJGz9XLrLy,https://api.spotify.com/v1/tracks/2WMrrKnixEiXJJGz9XLrLy,https://api.spotify.com/v1/audio-analysis/2WMrrKnixEiXJJGz9XLrLy,190013,4,rock
0.545,0.455,11,-8.03,0,0.0251,0.0915,0.00259,0.227,0.348,93.018,audio_features,2WtVfTS0VsaOKPGcA8nSRI,spotify:track:2WtVfTS0VsaOKPGcA8nSRI,https://api.spotify.com/v1/tracks/2WtVfTS0VsaOKPGcA8nSRI,https://api.spotify.com/v1/audio-analysis/2WtVfTS0VsaOKPGcA8nSRI,175531,4,rock
0.41,0.53,2,-10.793,1,0.0342,0.126,2.36e-05,0.285,0.263,128.556,audio_features,2X59ZxwE9x4pWnxsxKhr1E,spotify:track:2X59ZxwE9x4pWnxsxKhr1E,https://api.spotify.com/v1/tracks/2X59ZxwE9x4pWnxsxKhr1E,https://api.spotify.com/v1/audio-analysis/2X59ZxwE9x4pWnxsxKhr1E,221693,4,rock
