,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
1492,0.762,0.902,1,-2.682,1,0.102,0.000728,0.218,0.164,0.521,127.955,audio_features,1XsA6eFTqH9SiD76Mwv0YE,spotify:track:1XsA6eFTqH9SiD76Mwv0YE,https://api.spotify.com/v1/tracks/1XsA6eFTqH9SiD76Mwv0YE,https://api.spotify.com/v1/audio-analysis/1XsA6eFTqH9SiD76Mwv0YE,195813,4,electro
1493,0.508,0.865,10,-4.21,1,0.583,0.0619,0.000125,0.0879,0.251,130.027,audio_features,1ZJqn2nRsYCDHLiHTyug2Q,spotify:track:1ZJqn2nRsYCDHLiHTyug2Q,https://api.spotify.com/v1/tracks/1ZJqn2nRsYCDHLiHTyug2Q,https://api.spotify.com/v1/audio-analysis/1ZJqn2nRsYCDHLiHTyug2Q,385851,4,electro
1494,0.61,0.968,0,-3.679,1,0.0482,1.9e-05,0.874,0.0719,0.179,128.011,audio_features,1fB1Q2S1jpFNFOqpgw17BE,spotify:track:1fB1Q2S1jpFNFOqpgw17BE,https://api.spotify.com/v1/tracks/1fB1Q2S1jpFNFOqpgw17BE,https://api.spotify.com/v1/audio-analysis/1fB1Q2S1jpFNFOqpgw17BE,360200,4,electro
1495,0.56,0.833,9,-6.338,0,0.047,0.0041,0.0778,0.68,0.217,128.0,audio_features,1g2vLDVh6sP2cLyTOYw07o,spotify:track:1g2vLDVh6sP2cLyTOYw07o,https://api.spotify.com/v1/tracks/1g2vLDVh6sP2cLyTOYw07o,https://api.spotify.com/v1/audio-analysis/1g2vLDVh6sP2cLyTOYw07o,328200,4,electro
1496,0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,audio_features,1gihuPhrLraKYrJMAEONyc,spotify:track:1gihuPhrLraKYrJMAEONyc,https://api.spotify.com/v1/tracks/1gihuPhrLraKYrJMAEONyc,https://api.spotify.com/v1/audio-analysis/1gihuPhrLraKYrJMAEONyc,206413,4,electro
1497,0.798,0.925,7,-5.965,0,0.139,0.0115,0.0757,0.0607,0.451,137.997,audio_features,1hJka1KWIwswy3lZR3N5Zd,spotify:track:1hJka1KWIwswy3lZR3N5Zd,https://api.spotify.com/v1/tracks/1hJka1KWIwswy3lZR3N5Zd,https://api.spotify.com/v1/audio-analysis/1hJka1KWIwswy3lZR3N5Zd,255587,4,electro
1498,0.674,0.862,11,-4.614,1,0.0253,0.0157,0.000427,0.169,0.5,129.965,audio_features,1hRFVIy9As8OVRk8B7CrD5,spotify:track:1hRFVIy9As8OVRk8B7CrD5,https://api.spotify.com/v1/tracks/1hRFVIy9As8OVRk8B7CrD5,https://api.spotify.com/v1/audio-analysis/1hRFVIy9As8OVRk8B7CrD5,191000,4,electro
1499,0.523,0.782,2,-4.846,1,0.041,0.219,1.03e-05,0.133,0.164,125.998,audio_features,1hZk9dktp4yRFTm0TrycuH,spotify:track:1hZk9dktp4yRFTm0TrycuH,https://api.spotify.com/v1/tracks/1hZk9dktp4yRFTm0TrycuH,https://api.spotify.com/v1/audio-analysis/1hZk9dktp4yRFTm0TrycuH,214813,4,electro
1500,0.63,0.757,0,-4.423,1,0.0419,0.0287,0.0,0.522,0.441,128.057,audio_features,1iNPlFDLDGjnJZbt11SU1e,spotify:track:1iNPlFDLDGjnJZbt11SU1e,https://api.spotify.com/v1/tracks/1iNPlFDLDGjnJZbt11SU1e,https://api.spotify.com/v1/audio-analysis/1iNPlFDLDGjnJZbt11SU1e,170000,4,electro
1501,0.503,0.704,9,-3.218,1,0.0339,0.25,0.0,0.0771,0.114,127.945,audio_features,1kVh5zMwaDnuyTedpaQbW7,spotify:track:1kVh5zMwaDnuyTedpaQbW7,https://api.spotify.com/v1/tracks/1kVh5zMwaDnuyTedpaQbW7,https://api.spotify.com/v1/audio-analysis/1kVh5zMwaDnuyTedpaQbW7,202542,4,electro
1502,0.555,0.746,6,-6.128,0,0.072,0.0184,0.0142,0.727,0.235,128.076,audio_features,1lMsyIASX7Dz55BaD5WfI9,spotify:track:1lMsyIASX7Dz55BaD5WfI9,https://api.spotify.com/v1/tracks/1lMsyIASX7Dz55BaD5WfI9,https://api.spotify.com/v1/audio-analysis/1lMsyIASX7Dz55BaD5WfI9,209760,4,electro
1503,0.577,0.88,6,-2.916,1,0.0357,0.335,0.896,0.143,0.259,127.951,audio_features,1la2o7WHv6erRe18gs5sMN,spotify:track:1la2o7WHv6erRe18gs5sMN,https://api.spotify.com/v1/tracks/1la2o7WHv6erRe18gs5sMN,https://api.spotify.com/v1/audio-analysis/1la2o7WHv6erRe18gs5sMN,204375,4,electro
1504,0.648,0.812,11,-7.585,0,0.0414,0.000329,0.0369,0.0857,0.122,128.178,audio_features,1ntBQ9n05QHSfCKA8rCFFA,spotify:track:1ntBQ9n05QHSfCKA8rCFFA,https://api.spotify.com/v1/tracks/1ntBQ9n05QHSfCKA8rCFFA,https://api.spotify.com/v1/audio-analysis/1ntBQ9n05QHSfCKA8rCFFA,250947,4,electro
1505,0.733,0.673,9,-6.572,0,0.0333,0.0132,0.0049,0.16,0.636,125.064,audio_features,1qZMPmpD1jDcOA7gZ6TCde,spotify:track:1qZMPmpD1jDcOA7gZ6TCde,https://api.spotify.com/v1/tracks/1qZMPmpD1jDcOA7gZ6TCde,https://api.spotify.com/v1/audio-analysis/1qZMPmpD1jDcOA7gZ6TCde,163247,4,electro
1506,0.526,0.962,10,-4.005,0,0.0463,0.000796,0.92,0.797,0.305,126.015,audio_features,1qqisKR1XGclKYRUsoaIfS,spotify:track:1qqisKR1XGclKYRUsoaIfS,https://api.spotify.com/v1/tracks/1qqisKR1XGclKYRUsoaIfS,https://api.spotify.com/v1/audio-analysis/1qqisKR1XGclKYRUsoaIfS,290023,4,electro
1507,0.862,0.735,4,-4.71,0,0.0439,0.00301,0.538,0.235,0.101,128.009,audio_features,1wKHL8zE38nP0ERYVqjMnf,spotify:track:1wKHL8zE38nP0ERYVqjMnf,https://api.spotify.com/v1/tracks/1wKHL8zE38nP0ERYVqjMnf,https://api.spotify.com/v1/audio-analysis/1wKHL8zE38nP0ERYVqjMnf,272306,4,electro
1508,0.738,0.868,11,-4.373,0,0.0731,0.0389,0.00171,0.388,0.336,122.003,audio_features,22mek4IiqubGD9ctzxc69s,spotify:track:22mek4IiqubGD9ctzxc69s,https://api.spotify.com/v1/tracks/22mek4IiqubGD9ctzxc69s,https://api.spotify.com/v1/audio-analysis/22mek4IiqubGD9ctzxc69s,212640,4,electro
1509,0.561,0.709,1,-8.228,1,0.0311,0.00793,0.068,0.086,0.083,127.982,audio_features,23KCRG0RzBJdv0Lp2prDns,spotify:track:23KCRG0RzBJdv0Lp2prDns,https://api.spotify.com/v1/tracks/23KCRG0RzBJdv0Lp2prDns,https://api.spotify.com/v1/audio-analysis/23KCRG0RzBJdv0Lp2prDns,373125,4,electro
1510,0.539,0.98,11,-8.18,0,0.0469,0.169,0.982,0.084,0.522,136.087,audio_features,24CXuh2WNpgeSYUOvz14jk,spotify:track:24CXuh2WNpgeSYUOvz14jk,https://api.spotify.com/v1/tracks/24CXuh2WNpgeSYUOvz14jk,https://api.spotify.com/v1/audio-analysis/24CXuh2WNpgeSYUOvz14jk,225373,4,electro
1511,0.542,0.88,8,-4.482,1,0.0458,0.0125,0.0,0.0605,0.227,128.063,audio_features,25YKeGFqk2tqwE105MBQxx,spotify:track:25YKeGFqk2tqwE105MBQxx,https://api.spotify.com/v1/tracks/25YKeGFqk2tqwE105MBQxx,https://api.spotify.com/v1/audio-analysis/25YKeGFqk2tqwE105MBQxx,264893,4,electro
1512,0.604,0.924,0,-4.848,1,0.0303,7.53e-05,0.119,0.332,0.411,127.862,audio_features,25ys1lEf3z6lvkDEE5mG0R,spotify:track:25ys1lEf3z6lvkDEE5mG0R,https://api.spotify.com/v1/tracks/25ys1lEf3z6lvkDEE5mG0R,https://api.spotify.com/v1/audio-analysis/25ys1lEf3z6lvkDEE5mG0R,283533,4,electro
1513,0.591,0.774,0,-6.618,0,0.0294,0.000853,0.414,0.0935,0.278,131.999,audio_features,26vG8m6F8OP8KqoORLpTQx,spotify:track:26vG8m6F8OP8KqoORLpTQx,https://api.spotify.com/v1/tracks/26vG8m6F8OP8KqoORLpTQx,https://api.spotify.com/v1/audio-analysis/26vG8m6F8OP8KqoORLpTQx,306573,4,electro
1514,0.55,0.555,1,-9.834,1,0.0314,0.0213,0.0233,0.095,0.539,134.983,audio_features,27dRpC1cJxMRvF8uJh3uWD,spotify:track:27dRpC1cJxMRvF8uJh3uWD,https://api.spotify.com/v1/tracks/27dRpC1cJxMRvF8uJh3uWD,https://api.spotify.com/v1/audio-analysis/27dRpC1cJxMRvF8uJh3uWD,361133,4,electro
1515,0.727,0.582,10,-8.398,0,0.0347,0.0022,0.000472,0.203,0.843,129.987,audio_features,29flaBHfpDmYqO887lynfz,spotify:track:29flaBHfpDmYqO887lynfz,https://api.spotify.com/v1/tracks/29flaBHfpDmYqO887lynfz,https://api.spotify.com/v1/audio-analysis/29flaBHfpDmYqO887lynfz,238533,4,electro
1516,0.534,0.711,10,-5.927,0,0.0368,0.05,0.0031,0.135,0.3,128.102,audio_features,2BF1X5nkYYSb0AUTRaGkDm,spotify:track:2BF1X5nkYYSb0AUTRaGkDm,https://api.spotify.com/v1/tracks/2BF1X5nkYYSb0AUTRaGkDm,https://api.spotify.com/v1/audio-analysis/2BF1X5nkYYSb0AUTRaGkDm,230635,4,electro
1517,0.706,0.746,7,-4.547,1,0.142,0.000211,0.858,0.0889,0.26,127.954,audio_features,2D6AHHPi7OEiE8xlyfndRz,spotify:track:2D6AHHPi7OEiE8xlyfndRz,https://api.spotify.com/v1/tracks/2D6AHHPi7OEiE8xlyfndRz,https://api.spotify.com/v1/audio-analysis/2D6AHHPi7OEiE8xlyfndRz,414923,4,electro
1518,0.645,0.93,5,-1.626,1,0.108,0.000727,0.719,0.0763,0.165,127.968,audio_features,2ImxIMr74uBK9JMDVcZvtT,spotify:track:2ImxIMr74uBK9JMDVcZvtT,https://api.spotify.com/v1/tracks/2ImxIMr74uBK9JMDVcZvtT,https://api.spotify.com/v1/audio-analysis/2ImxIMr74uBK9JMDVcZvtT,281164,4,electro
1519,0.565,0.935,6,-6.732,0,0.0573,0.00192,0.333,0.135,0.554,130.011,audio_features,2Iyasd3pzN1fPnGXghEiUQ,spotify:track:2Iyasd3pzN1fPnGXghEiUQ,https://api.spotify.com/v1/tracks/2Iyasd3pzN1fPnGXghEiUQ,https://api.spotify.com/v1/audio-analysis/2Iyasd3pzN1fPnGXghEiUQ,178923,4,electro
1520,0.567,0.859,11,-3.921,1,0.035,0.0228,0.000487,0.119,0.38,129.936,audio_features,2KDG8xAhsE825FDly3vLTI,spotify:track:2KDG8xAhsE825FDly3vLTI,https://api.spotify.com/v1/tracks/2KDG8xAhsE825FDly3vLTI,https://api.spotify.com/v1/audio-analysis/2KDG8xAhsE825FDly3vLTI,247154,4,electro
1521,0.647,0.946,1,-1.72,1,0.0767,0.000122,0.0355,0.158,0.452,110.017,audio_features,2NRKqJK2nFpr0VHn74EwhV,spotify:track:2NRKqJK2nFpr0VHn74EwhV,https://api.spotify.com/v1/tracks/2NRKqJK2nFpr0VHn74EwhV,https://api.spotify.com/v1/audio-analysis/2NRKqJK2nFpr0VHn74EwhV,198853,4,electro
1522,0.704,0.827,9,-5.092,1,0.0691,0.0054,0.756,0.0857,0.114,127.994,audio_features,2NgnXycjqbeZACUUwwVtX8,spotify:track:2NgnXycjqbeZACUUwwVtX8,https://api.spotify.com/v1/tracks/2NgnXycjqbeZACUUwwVtX8,https://api.spotify.com/v1/audio-analysis/2NgnXycjqbeZACUUwwVtX8,437113,4,electro
1523,0.664,0.59,11,-7.235,0,0.0311,0.17,0.00332,0.112,0.495,127.982,audio_features,2OZrV4yyOZNuEFx22VVfFm,spotify:track:2OZrV4yyOZNuEFx22VVfFm,https://api.spotify.com/v1/tracks/2OZrV4yyOZNuEFx22VVfFm,https://api.spotify.com/v1/audio-analysis/2OZrV4yyOZNuEFx22VVfFm,283040,4,electro
1524,0.579,0.736,6,-3.863,0,0.0527,0.31,0.0,0.198,0.613,127.999,audio_features,2P4OICZRVAQcYAV2JReRfj,spotify:track:2P4OICZRVAQcYAV2JReRfj,https://api.spotify.com/v1/tracks/2P4OICZRVAQcYAV2JReRfj,https://api.spotify.com/v1/audio-analysis/2P4OICZRVAQcYAV2JReRfj,230613,4,electro
1525,0.596,0.738,8,-3.109,1,0.0411,0.109,0.0,0.0947,0.461,127.961,audio_features,2QtJA4gbwe1AcanB2p21aP,spotify:track:2QtJA4gbwe1AcanB2p21aP,https://api.spotify.com/v1/tracks/2QtJA4gbwe1AcanB2p21aP,https://api.spotify.com/v1/audio-analysis/2QtJA4gbwe1AcanB2p21aP,217347,4,electro
1526,0.574,0.889,2,-2.803,0,0.0404,0.117,6.7e-05,0.333,0.223,127.914,audio_features,2RBq5Dl68WQXwWNpP77FQY,spotify:track:2RBq5Dl68WQXwWNpP77FQY,https://api.spotify.com/v1/tracks/2RBq5Dl68WQXwWNpP77FQY,https://api.spotify.com/v1/audio-analysis/2RBq5Dl68WQXwWNpP77FQY,200156,4,electro
1527,0.727,0.842,7,-6.691,0,0.0572,0.000368,0.0149,0.088,0.58,125.003,audio_features,2U1bDJAym3cdNe6hhPonDJ,spotify:track:2U1bDJAym3cdNe6hhPonDJ,https://api.spotify.com/v1/tracks/2U1bDJAym3cdNe6hhPonDJ,https://api.spotify.com/v1/audio-analysis/2U1bDJAym3cdNe6hhPonDJ,305448,4,electro
1528,0.612,0.84,11,-3.145,0,0.0509,0.112,0.0,0.116,0.438,129.042,audio_features,2V65y3PX4DkRhy1djlxd9p,spotify:track:2V65y3PX4DkRhy1djlxd9p,https://api.spotify.com/v1/tracks/2V65y3PX4DkRhy1djlxd9p,https://api.spotify.com/v1/audio-analysis/2V65y3PX4DkRhy1djlxd9p,212862,4,electro
1529,0.672,0.814,0,-5.031,0,0.0518,0.0245,6.04e-05,0.0542,0.348,126.019,audio_features,2b8c1dolvZlBJ9BdsT2OmE,spotify:track:2b8c1dolvZlBJ9BdsT2OmE,https://api.spotify.com/v1/tracks/2b8c1dolvZlBJ9BdsT2OmE,https://api.spotify.com/v1/audio-analysis/2b8c1dolvZlBJ9BdsT2OmE,285373,4,electro
1530,0.594,0.869,7,-4.872,1,0.0541,0.00679,0.000915,0.0656,0.225,128.003,audio_features,2bDe4PKld6qpRUZS9Gki14,spotify:track:2bDe4PKld6qpRUZS9Gki14,https://api.spotify.com/v1/tracks/2bDe4PKld6qpRUZS9Gki14,https://api.spotify.com/v1/audio-analysis/2bDe4PKld6qpRUZS9Gki14,360280,4,electro
1531,0.763,0.604,4,-9.15,0,0.229,0.0176,0.0143,0.145,0.0391,127.995,audio_features,2bpAzkZ6lsz8ogrtFQ7Au6,spotify:track:2bpAzkZ6lsz8ogrtFQ7Au6,https://api.spotify.com/v1/tracks/2bpAzkZ6lsz8ogrtFQ7Au6,https://api.spotify.com/v1/audio-analysis/2bpAzkZ6lsz8ogrtFQ7Au6,396240,4,electro
1532,0.566,0.859,7,-7.159,0,0.136,0.00505,0.0518,0.328,0.516,128.984,audio_features,2eFT4NCXzF7X2n8XWnK5R7,spotify:track:2eFT4NCXzF7X2n8XWnK5R7,https://api.spotify.com/v1/tracks/2eFT4NCXzF7X2n8XWnK5R7,https://api.spotify.com/v1/audio-analysis/2eFT4NCXzF7X2n8XWnK5R7,351773,4,electro
1533,0.794,0.966,1,-3.599,1,0.0511,0.0146,0.584,0.0553,0.556,126.023,audio_features,2eR2HzLN0Nww0ZfV5Ly1zv,spotify:track:2eR2HzLN0Nww0ZfV5Ly1zv,https://api.spotify.com/v1/tracks/2eR2HzLN0Nww0ZfV5Ly1zv,https://api.spotify.com/v1/audio-analysis/2eR2HzLN0Nww0ZfV5Ly1zv,248372,4,electro
1534,0.523,0.861,0,-3.447,1,0.0644,0.0336,0.0,0.144,0.346,127.049,audio_features,2ldAdghnrO34HPcZ0IWfTu,spotify:track:2ldAdghnrO34HPcZ0IWfTu,https://api.spotify.com/v1/tracks/2ldAdghnrO34HPcZ0IWfTu,https://api.spotify.com/v1/audio-analysis/2ldAdghnrO34HPcZ0IWfTu,229149,4,electro
1535,0.698,0.476,0,-7.459,1,0.0417,0.185,0.238,0.0542,0.181,124.986,audio_features,2mpsKeLCbdXkwEpZRNi4XD,spotify:track:2mpsKeLCbdXkwEpZRNi4XD,https://api.spotify.com/v1/tracks/2mpsKeLCbdXkwEpZRNi4XD,https://api.spotify.com/v1/audio-analysis/2mpsKeLCbdXkwEpZRNi4XD,283638,4,electro
1536,0.74,0.828,4,-5.17,0,0.0405,0.0194,0.316,0.0585,0.259,127.969,audio_features,2o1F0b0NCGabe7BbLNqe5J,spotify:track:2o1F0b0NCGabe7BbLNqe5J,https://api.spotify.com/v1/tracks/2o1F0b0NCGabe7BbLNqe5J,https://api.spotify.com/v1/audio-analysis/2o1F0b0NCGabe7BbLNqe5J,362000,4,electro
1537,0.63,0.918,10,-7.881,1,0.0485,0.000273,0.858,0.0659,0.0372,129.985,audio_features,2pv6ex8xA9n3hxS9kpjllz,spotify:track:2pv6ex8xA9n3hxS9kpjllz,https://api.spotify.com/v1/tracks/2pv6ex8xA9n3hxS9kpjllz,https://api.spotify.com/v1/audio-analysis/2pv6ex8xA9n3hxS9kpjllz,352593,4,electro
1538,0.778,0.768,0,-4.885,0,0.133,0.0061,0.0,0.339,0.745,125.012,audio_features,2suqxBuYkeCvyGjBknyWFh,spotify:track:2suqxBuYkeCvyGjBknyWFh,https://api.spotify.com/v1/tracks/2suqxBuYkeCvyGjBknyWFh,https://api.spotify.com/v1/audio-analysis/2suqxBuYkeCvyGjBknyWFh,195187,4,electro
1539,0.757,0.84,0,-4.208,0,0.326,0.0862,0.00535,0.149,0.652,127.995,audio_features,2tWhrHMAHVVXYVF0ExD2NV,spotify:track:2tWhrHMAHVVXYVF0ExD2NV,https://api.spotify.com/v1/tracks/2tWhrHMAHVVXYVF0ExD2NV,https://api.spotify.com/v1/audio-analysis/2tWhrHMAHVVXYVF0ExD2NV,349745,4,electro
1540,0.599,0.925,6,-5.447,0,0.0773,0.0261,0.768,0.488,0.289,126.014,audio_features,2tapeEbgJPm3XMbS2rLmYp,spotify:track:2tapeEbgJPm3XMbS2rLmYp,https://api.spotify.com/v1/tracks/2tapeEbgJPm3XMbS2rLmYp,https://api.spotify.com/v1/audio-analysis/2tapeEbgJPm3XMbS2rLmYp,198427,4,electro
1541,0.805,0.763,5,-4.337,0,0.0703,0.0595,0.0543,0.0774,0.595,125.056,audio_features,2uMbCJ8lxF7hqpQUaeo42D,spotify:track:2uMbCJ8lxF7hqpQUaeo42D,https://api.spotify.com/v1/tracks/2uMbCJ8lxF7hqpQUaeo42D,https://api.spotify.com/v1/audio-analysis/2uMbCJ8lxF7hqpQUaeo42D,213211,4,electro
1542,0.605,0.965,0,-3.882,1,0.0473,1.85e-05,0.87,0.0669,0.182,128.016,audio_features,2w2GduKshRATrsoGJ3MZuc,spotify:track:2w2GduKshRATrsoGJ3MZuc,https://api.spotify.com/v1/tracks/2w2GduKshRATrsoGJ3MZuc,https://api.spotify.com/v1/audio-analysis/2w2GduKshRATrsoGJ3MZuc,361919,4,electro
1543,0.684,0.954,7,-3.406,1,0.0553,0.0233,0.305,0.0608,0.416,126.023,audio_features,2ze8tFyaI1W6db1pJBWBGq,spotify:track:2ze8tFyaI1W6db1pJBWBGq,https://api.spotify.com/v1/tracks/2ze8tFyaI1W6db1pJBWBGq,https://api.spotify.com/v1/audio-analysis/2ze8tFyaI1W6db1pJBWBGq,195787,4,electro
1544,0.739,0.953,11,-2.624,1,0.133,0.00801,0.0104,0.0623,0.516,127.987,audio_features,30BBwDTjwHQf1ixFGaE2o2,spotify:track:30BBwDTjwHQf1ixFGaE2o2,https://api.spotify.com/v1/tracks/30BBwDTjwHQf1ixFGaE2o2,https://api.spotify.com/v1/audio-analysis/30BBwDTjwHQf1ixFGaE2o2,311211,4,electro
1545,0.686,0.954,7,-3.917,1,0.0636,0.0199,0.866,0.0676,0.636,125.018,audio_features,35SnuWHCBTJkfJYetXUF7X,spotify:track:35SnuWHCBTJkfJYetXUF7X,https://api.spotify.com/v1/tracks/35SnuWHCBTJkfJYetXUF7X,https://api.spotify.com/v1/audio-analysis/35SnuWHCBTJkfJYetXUF7X,337920,4,electro
1546,0.779,0.963,2,-2.125,0,0.0399,0.0334,0.493,0.664,0.759,127.941,audio_features,36cmM3MBMWWCFIiQ90U4J8,spotify:track:36cmM3MBMWWCFIiQ90U4J8,https://api.spotify.com/v1/tracks/36cmM3MBMWWCFIiQ90U4J8,https://api.spotify.com/v1/audio-analysis/36cmM3MBMWWCFIiQ90U4J8,222187,4,electro
1547,0.761,0.939,4,-2.714,0,0.0463,0.000797,0.724,0.317,0.218,127.998,audio_features,3D5Or5cnuSQ9IBnRTdjhGX,spotify:track:3D5Or5cnuSQ9IBnRTdjhGX,https://api.spotify.com/v1/tracks/3D5Or5cnuSQ9IBnRTdjhGX,https://api.spotify.com/v1/audio-analysis/3D5Or5cnuSQ9IBnRTdjhGX,255000,4,electro
1548,0.508,0.573,9,-7.108,1,0.0399,0.000148,0.919,0.159,0.0566,128.1,audio_features,3Gaj5GBeZ8aynvtPkxrr9A,spotify:track:3Gaj5GBeZ8aynvtPkxrr9A,https://api.spotify.com/v1/tracks/3Gaj5GBeZ8aynvtPkxrr9A,https://api.spotify.com/v1/audio-analysis/3Gaj5GBeZ8aynvtPkxrr9A,314907,4,electro
1549,0.511,0.851,10,-6.101,0,0.0516,0.00103,0.0,0.365,0.363,128.037,audio_features,3HqatIGLl3GiURGlGF8uM3,spotify:track:3HqatIGLl3GiURGlGF8uM3,https://api.spotify.com/v1/tracks/3HqatIGLl3GiURGlGF8uM3,https://api.spotify.com/v1/audio-analysis/3HqatIGLl3GiURGlGF8uM3,163733,4,electro
1550,0.643,0.9,5,-5.102,0,0.0644,0.0388,0.0563,0.0604,0.148,126.023,audio_features,3IRopjEQzdRC8oP98yUikY,spotify:track:3IRopjEQzdRC8oP98yUikY,https://api.spotify.com/v1/tracks/3IRopjEQzdRC8oP98yUikY,https://api.spotify.com/v1/audio-analysis/3IRopjEQzdRC8oP98yUikY,336613,4,electro
1551,0.623,0.911,7,-4.494,0,0.0377,0.0289,0.382,0.128,0.329,126.485,audio_features,3IvgnZ2vUJedikovn6OLmy,spotify:track:3IvgnZ2vUJedikovn6OLmy,https://api.spotify.com/v1/tracks/3IvgnZ2vUJedikovn6OLmy,https://api.spotify.com/v1/audio-analysis/3IvgnZ2vUJedikovn6OLmy,334267,4,electro
1552,0.81,0.673,2,-8.191,1,0.0662,0.00393,0.239,0.0356,0.796,128.007,audio_features,3JJZd0Pmx3pbHGku5jSw2x,spotify:track:3JJZd0Pmx3pbHGku5jSw2x,https://api.spotify.com/v1/tracks/3JJZd0Pmx3pbHGku5jSw2x,https://api.spotify.com/v1/audio-analysis/3JJZd0Pmx3pbHGku5jSw2x,391869,4,electro
1553,0.599,0.763,3,-3.727,0,0.0553,0.000262,0.794,0.241,0.118,127.997,audio_features,3Ki1bFwSTFmZWI7TKu5DNF,spotify:track:3Ki1bFwSTFmZWI7TKu5DNF,https://api.spotify.com/v1/tracks/3Ki1bFwSTFmZWI7TKu5DNF,https://api.spotify.com/v1/audio-analysis/3Ki1bFwSTFmZWI7TKu5DNF,379261,4,electro
1554,0.68,0.922,6,-4.99,0,0.0593,0.00138,0.232,0.352,0.347,128.001,audio_features,3MqKuyM8jAWGDQGUaJkJPD,spotify:track:3MqKuyM8jAWGDQGUaJkJPD,https://api.spotify.com/v1/tracks/3MqKuyM8jAWGDQGUaJkJPD,https://api.spotify.com/v1/audio-analysis/3MqKuyM8jAWGDQGUaJkJPD,353797,4,electro
1555,0.71,0.924,4,-3.302,1,0.157,0.0429,0.0,0.681,0.257,128.066,audio_features,3YXCn3isRq7CvnKO98XOI8,spotify:track:3YXCn3isRq7CvnKO98XOI8,https://api.spotify.com/v1/tracks/3YXCn3isRq7CvnKO98XOI8,https://api.spotify.com/v1/audio-analysis/3YXCn3isRq7CvnKO98XOI8,156400,4,electro
1556,0.71,0.614,7,-6.253,1,0.0743,0.246,4.14e-05,0.151,0.557,124.932,audio_features,3YnkMItauXOwxmP0lf3PgA,spotify:track:3YnkMItauXOwxmP0lf3PgA,https://api.spotify.com/v1/tracks/3YnkMItauXOwxmP0lf3PgA,https://api.spotify.com/v1/audio-analysis/3YnkMItauXOwxmP0lf3PgA,174010,4,electro
1557,0.511,0.83,7,-4.504,0,0.0606,0.0429,3.05e-06,0.342,0.355,128.038,audio_features,3bXptsvAsA4gLaaRKMHsr0,spotify:track:3bXptsvAsA4gLaaRKMHsr0,https://api.spotify.com/v1/tracks/3bXptsvAsA4gLaaRKMHsr0,https://api.spotify.com/v1/audio-analysis/3bXptsvAsA4gLaaRKMHsr0,185625,4,electro
1558,0.579,0.87,2,-9.97,1,0.0335,0.00216,0.555,0.119,0.228,138.013,audio_features,3d6R58ZszegC2u2dAnNpt3,spotify:track:3d6R58ZszegC2u2dAnNpt3,https://api.spotify.com/v1/tracks/3d6R58ZszegC2u2dAnNpt3,https://api.spotify.com/v1/audio-analysis/3d6R58ZszegC2u2dAnNpt3,464667,4,electro
1559,0.815,0.795,4,-4.521,0,0.239,0.0108,0.68,0.0187,0.746,126.002,audio_features,3duq7BRfxiEEf5a73aMFNS,spotify:track:3duq7BRfxiEEf5a73aMFNS,https://api.spotify.com/v1/tracks/3duq7BRfxiEEf5a73aMFNS,https://api.spotify.com/v1/audio-analysis/3duq7BRfxiEEf5a73aMFNS,158096,4,electro
1560,0.447,0.945,7,-2.306,0,0.0665,0.00919,9.11e-06,0.114,0.142,128.007,audio_features,3eJQSciXlQvAYaddLmEyBs,spotify:track:3eJQSciXlQvAYaddLmEyBs,https://api.spotify.com/v1/tracks/3eJQSciXlQvAYaddLmEyBs,https://api.spotify.com/v1/audio-analysis/3eJQSciXlQvAYaddLmEyBs,191582,4,electro
1561,0.648,0.561,4,-7.004,1,0.0503,0.0479,0.156,0.0781,0.102,124.999,audio_features,3hZm2MqVqCLDoxGblUSvxj,spotify:track:3hZm2MqVqCLDoxGblUSvxj,https://api.spotify.com/v1/tracks/3hZm2MqVqCLDoxGblUSvxj,https://api.spotify.com/v1/audio-analysis/3hZm2MqVqCLDoxGblUSvxj,373795,4,electro
1562,0.923,0.954,1,-4.575,1,0.208,0.00407,0.844,0.0493,0.282,128.03,audio_features,3sDbT3PmJHC5o8oTCqzgjr,spotify:track:3sDbT3PmJHC5o8oTCqzgjr,https://api.spotify.com/v1/tracks/3sDbT3PmJHC5o8oTCqzgjr,https://api.spotify.com/v1/audio-analysis/3sDbT3PmJHC5o8oTCqzgjr,396000,4,electro
1563,0.597,0.837,10,-6.518,1,0.375,0.00427,0.00114,0.839,0.447,126.342,audio_features,3uLSUZEmTY50H6Kw17lpfW,spotify:track:3uLSUZEmTY50H6Kw17lpfW,https://api.spotify.com/v1/tracks/3uLSUZEmTY50H6Kw17lpfW,https://api.spotify.com/v1/audio-analysis/3uLSUZEmTY50H6Kw17lpfW,171360,4,electro
1564,0.547,0.797,0,-3.707,0,0.0412,0.214,1.1e-05,0.566,0.568,127.985,audio_features,3yAGlV6SxvmTMEsYLYauDA,spotify:track:3yAGlV6SxvmTMEsYLYauDA,https://api.spotify.com/v1/tracks/3yAGlV6SxvmTMEsYLYauDA,https://api.spotify.com/v1/audio-analysis/3yAGlV6SxvmTMEsYLYauDA,179531,4,electro
